kernel,file,bytes,sha256,kernel_state
snap-r23-prev-step-analysis,research/outputs/snap-r23-prev-step-analysis/snap_compute/configs/C11.json,211,b501ea0afdff212ebd0160b8d6962cbe312f29c451a62df79c08ba9fa43d582d,not_recorded
snap-r23-prev-step-analysis,research/outputs/snap-r23-prev-step-analysis/snap_compute/configs/G00.json,403,645d47185de8b44541292568b40c42415f2b7cf475e3965b775c3965f8714fea,not_recorded
snap-r23-prev-step-analysis,research/outputs/snap-r23-prev-step-analysis/snap_compute/configs/G01.json,332,0e7fda3b02519d6b4da6859bca5b3c1e06eae0ec919f5b736ef51f29fa4c184e,not_recorded
snap-r23-prev-step-analysis,research/outputs/snap-r23-prev-step-analysis/snap_compute/configs/G02.json,332,0e7fda3b02519d6b4da6859bca5b3c1e06eae0ec919f5b736ef51f29fa4c184e,not_recorded
snap-r23-prev-step-analysis,research/outputs/snap-r23-prev-step-analysis/snap_compute/configs/G03.json,332,0e7fda3b02519d6b4da6859bca5b3c1e06eae0ec919f5b736ef51f29fa4c184e,not_recorded
snap-r3-requests-audit,research/outputs/snap-r3-requests-audit/requests_audit/boolq_groups_from_requests.json,104651,4e6ddf37e9ca8dec97bf838feded4907adca9ffad29e4cb372750b5a92886787,not_recorded
snap-r3-requests-audit,research/outputs/snap-r3-requests-audit/requests_audit/doc_tables.json,7033614,e20b1176b2e598ddeab9be2d4f9c5cdedd7937bae6e6c84efbd34cf2beb3fc42,not_recorded
snap-r3-requests-audit,research/outputs/snap-r3-requests-audit/requests_audit/request_samples.json,63986,bc9e1b4d40017afffde8bb9d53425dec21cf136003a456066a00eae13ff7a6e1,not_recorded
snap-r3-requests-audit,research/outputs/snap-r3-requests-audit/requests_audit/requests_audit_report.json,15220,15987cc4d4c2a941bc839f671033d8c2bce6efda03d00aee88ce554e6b03a9f5,not_recorded
snap-r3-requests-audit,research/outputs/snap-r3-requests-audit/requests_audit/stem_groups_all_traits.json,1219011,dd87e239d290e28068df98b40bb92f1792e9bbe93f94551aa4cdf8a1a34a1670,not_recorded
snap-r6-alpha-levels,research/outputs/snap-r6-alpha-levels/r6_alpha_levels.json,6084,ccae8ae3574f3868981e4e084465bcf96bd1032ec6ff48b91e0b64b14a3c82a5,COMPLETE
snap-r6-band-share,research/outputs/snap-r6-band-share/r6_band_share.json,3751,92c1bf14ec4bafcb8f730e2b4b971efe62badd3a65c92b1a845664e7b5575705,not_recorded
snap-r6-battery-width,research/outputs/snap-r6-battery-width/r6_battery_width.json,7684,ec8ba15b8e5c730c9bf0a1dcfd2a660608542a292945a873782e2d8da88573e1,COMPLETE
snap-r6-boolq-sweep,research/outputs/snap-r6-boolq-sweep/r6_boolq_sweep.json,8998,1f102b58de15e33939a9702a25cbefc1025add5e9fece3936e2f8141b7dd6924,COMPLETE
snap-r6-boot-reps,research/outputs/snap-r6-boot-reps/r6_boot_reps.json,3414,00209131939610f49078dae1ef5998cb663ca66d223e4489dbe522642435a816,COMPLETE
snap-r6-calibrated,research/outputs/snap-r6-calibrated/r6_calibrated.json,4474,c55392f6c6169f135ba05d4e6e2f8d36db806e8a59568921fd23cc6a051c68d3,not_recorded
snap-r6-calibration-a,research/outputs/snap-r6-calibration-a/cells.json,678,59c589f4caf3052060c0a5c9cd816d3ef50d55f5d5105a05bdd78f0f3b2722fe,not_recorded
snap-r6-calibration-a,research/outputs/snap-r6-calibration-a/r6_a/cell_00_rows.json,1295606,ecff2cec9c712db5ae486813ed462742081dbfe36c715215c13951974f7e347f,not_recorded
snap-r6-calibration-a,research/outputs/snap-r6-calibration-a/r6_a/cell_01_rows.json,1290471,47ebab91801463152e32ba16874dd67e9327e8ba94ff4974bdd0384603fbd3e6,not_recorded
snap-r6-calibration-a,research/outputs/snap-r6-calibration-a/r6_a/cell_02_rows.json,1324542,a796b38f6b8077f123dc628931c9b04b707f5bee8e568c8445996f6174e8ce21,not_recorded
snap-r6-calibration-a,research/outputs/snap-r6-calibration-a/r6_a/cell_03_rows.json,1323999,01804c60a235011f695b31dec217805ae488ec3ed3de1f74b78e995b7e25909b,not_recorded
snap-r6-calibration-a,research/outputs/snap-r6-calibration-a/r6_a/cell_04_rows.json,1324391,cf016b6d20c332116fb1d48da605113b4a887698ba8faf4bfd75540964e3ee60,not_recorded
snap-r6-calibration-a,research/outputs/snap-r6-calibration-a/r6_a/cell_05_rows.json,1325349,1cdedec21bf6376cf29c223fec0c979f487e12f8ba8fbf3768baf79269e6db32,not_recorded
snap-r6-calibration-a,research/outputs/snap-r6-calibration-a/r6_a/summary.json,6360,57b9f2c65a4669d13120d8496616c585c99f3fa56750ccb5ab0c3a683f541c61,not_recorded
snap-r6-calibration-b,research/outputs/snap-r6-calibration-b/cells.json,866,ccf63e06bed13cde84ff75f7a80fbe1c47c60760eb3aa99e0b4b88811d5cc9b5,not_recorded
snap-r6-calibration-b,research/outputs/snap-r6-calibration-b/r6_b/cell_00_rows.json,1324444,a6b114bf2a60777417ec63a1337d5067cc996dfec6d99fc9c4b881a1e496d9c8,not_recorded
snap-r6-calibration-b,research/outputs/snap-r6-calibration-b/r6_b/cell_01_rows.json,1324603,8683c206247d285e6366535678122560affd3a606b5b6484c51d24025410b9ea,not_recorded
snap-r6-calibration-b,research/outputs/snap-r6-calibration-b/r6_b/cell_02_rows.json,1324511,4ce0e70ef49e179db4670095c0b8172a0629646238e497713085daecbb5b4782,not_recorded
snap-r6-calibration-b,research/outputs/snap-r6-calibration-b/r6_b/cell_03_rows.json,1324415,cee38efa8d7d80233aa19ded74e2ead2651361e33d9c0a3ed788bbf66a3e7cd2,not_recorded
snap-r6-calibration-b,research/outputs/snap-r6-calibration-b/r6_b/cell_04_rows.json,1325118,6f9e6f0d15a916977c57b670658d132416f00b2f416dbe1cff4290133c8c7930,not_recorded
snap-r6-calibration-b,research/outputs/snap-r6-calibration-b/r6_b/cell_05_rows.json,1324418,48ed486f007ef735312fd5dc0bcda766b3c89ad908fd2a284b5066120fc4cbb0,not_recorded
snap-r6-calibration-b,research/outputs/snap-r6-calibration-b/r6_b/summary.json,6586,1d294ea9154a7f06ad676807d327a16eac5025d4e5716f06a1b4a131688c9460,not_recorded
snap-r6-cluster-count,research/outputs/snap-r6-cluster-count/r6_cluster_count.json,8273,c6586608b2ca17409c18888e60f5b1b3beede1c91386587ee16d727c808b732c,COMPLETE
snap-r6-corner-remedy,research/outputs/snap-r6-corner-remedy/r6_corner_remedy.json,4755,7d0c2e413c9674231271f4d1bea9d8f27ee1be0410025c20b23e6fc1ca1bb539,COMPLETE
snap-r6-crosshalf,research/outputs/snap-r6-crosshalf/r6_crosshalf.json,8139,a92187808b81104d260ff26a804de83b198370b3ac5e756a7c15fcb059f5238c,not_recorded
snap-r6-crosshalf-b,research/outputs/snap-r6-crosshalf-b/r6_crosshalf.json,4081,50c9053314c0f670f3fe62130913f28f299a092c70f5eec79714defee32e2350,not_recorded
snap-r6-crosshalf-bias,research/outputs/snap-r6-crosshalf-bias/r6_crosshalf_bias.json,8532,cff87e721b19f350d6f77109b39fa4c01a432f3180c3206a788bbc1b13cedb51,COMPLETE
snap-r6-deletion-null,research/outputs/snap-r6-deletion-null/r6_deletion_null.json,2560,d71d5ad2d980dae95ecbc692f702f976f42603698cb61be6e66d5cfa5ce3525e,not_recorded
snap-r6-deletion-null-a,research/outputs/snap-r6-deletion-null-a/r6_deletion_null_a.json,1439,c2b49b33cfac353ae1c1846899e18a0c51614cc8064c4e084237d521caa40f1f,COMPLETE
snap-r6-deletion-null-b,research/outputs/snap-r6-deletion-null-b/r6_deletion_null_b.json,1451,00c8a0cd7ea78db34f2f594655f3a6b4df1565c6e0bc74a47091f07ce7941a25,COMPLETE
snap-r6-deletion-null-margin,research/outputs/snap-r6-deletion-null-margin/r6_deletion_null_margin.json,2069,38b2e39005c6af389ac67c0a663f78550e211fe6f87ab674658e38ebe6661b35,COMPLETE
snap-r6-deletion-null-margin-b,research/outputs/snap-r6-deletion-null-margin-b/r6_deletion_null_margin_b.json,1474,e40c20f6ca9b0c39495c431a5da83b2d260cf910bcab5fe1ba259b1e1b53e240,COMPLETE
snap-r6-detect-power,research/outputs/snap-r6-detect-power/r6_detect_power.json,10557,630d9ae453064edc644136a53170d8669d493033847f3b3704b6eeb12c168122,COMPLETE
snap-r6-detect-power-margin,research/outputs/snap-r6-detect-power-margin/r6_detect_power_margin.json,10377,49cfe2558536a865ece22e26a35873e11c7d615989bc575f2687d007c14beb31,COMPLETE
snap-r6-estimator-bias,research/outputs/snap-r6-estimator-bias/r6_estimator_bias.json,17367,0845debcce2c323abc30a435b12fffec747da16807b1f169983873132d19f7a4,COMPLETE
snap-r6-fieller,research/outputs/snap-r6-fieller/r6_fieller.json,28527,967d6deeb8f407f9ee3df276fa4376cee85f8593030629dc3909e6aa8540d4da,not_recorded
snap-r6-fieller,research/outputs/snap-r6-fieller/rows_a0.json,715543,2e3d7e2be179d2d22d7909a9c35945f820adef3330771c703afc89b37477f083,not_recorded
snap-r6-fieller,research/outputs/snap-r6-fieller/rows_a1.json,715494,b39f6f153a820d1acf9d36a25bb7e94adf5afe439e70528afca9e2fb17203536,not_recorded
snap-r6-fieller,research/outputs/snap-r6-fieller/rows_a2.json,745070,318246c3d7dd681a560ec5b5da90c6ae18718b3ae2d863be160920bad05ed3cf,not_recorded
snap-r6-fieller,research/outputs/snap-r6-fieller/rows_a3.json,745492,5ac6390335324a4aa902bbfd7ffb80e271491b7d48ce8d8503f3c5c72e746b7d,not_recorded
snap-r6-fieller,research/outputs/snap-r6-fieller/rows_a4.json,745108,02dba6ba76708bc7b5515fb46f650b12831198000af515bbe049a897e33c4a02,not_recorded
snap-r6-fieller,research/outputs/snap-r6-fieller/rows_a5.json,745452,a8f017c97072e3e8f7a8708b9a06b3d89f142ad5d6f58dca94b17525f8d3287b,not_recorded
snap-r6-fieller,research/outputs/snap-r6-fieller/rows_b0.json,745227,73a81b9dedc4802ee9afddb1bfc1cfdb17c78a8cecbeac52ca591ddf682b4cd2,not_recorded
snap-r6-fieller,research/outputs/snap-r6-fieller/rows_b1.json,745011,0944191419bf9f5c95791a565c45540c874ab4e6e03d4f6ffeef38371d085b1a,not_recorded
snap-r6-fieller,research/outputs/snap-r6-fieller/rows_b2.json,745059,2d96ed4b44881044a9909b22d02ad33fe36fc56e7d5e0c1f1d779498a06342b5,not_recorded
snap-r6-fieller,research/outputs/snap-r6-fieller/rows_b3.json,745088,3bee63b9961e58436cc0bdde1f6f9d5fe18f876470b28081abad2c2a5a059af7,not_recorded
snap-r6-fieller,research/outputs/snap-r6-fieller/rows_b4.json,745563,54b2be54c406e26bf2f341ebd5f7ab89776b4d6ce34c2d2cc64198d68a87e93e,not_recorded
snap-r6-fieller,research/outputs/snap-r6-fieller/rows_b5.json,745037,3fda1f5684f7934978b9f9dcf1f11899d40e7117560455ddc73f9197c7aaf5c1,not_recorded
snap-r6-heavy-tails,research/outputs/snap-r6-heavy-tails/r6_heavy_tails.json,10867,8eb1d8d261ef421a7a12ceaab7d8ad3741c54e292afc018312b7805c8294906e,COMPLETE
snap-r6-influence,research/outputs/snap-r6-influence/r6_influence.json,5002,a1dcbe05c4e1e3b0f518de9229ac111cefc2b06856332c641d99b6f8cc5a2872,not_recorded
snap-r6-influence-b,research/outputs/snap-r6-influence-b/r6_influence_b.json,4403,106cbf3a4137a37639c956f63ab48d5e383567df457dca6fd125cc9bb7ae4865,not_recorded
snap-r6-itemshare,research/outputs/snap-r6-itemshare/r6_itemshare.json,3269,04ae23e1a3f0e8af75078ddd5c8ea95e384a40478c7158488f004ef681213b94,not_recorded
snap-r6-itemshare-b,research/outputs/snap-r6-itemshare-b/r6_itemshare_b.json,3586,d9c464a08f5c76d367448f1ab83cbd12a1a599c30ceba26fe6441a30219d4f11,not_recorded
snap-r6-joint-share,research/outputs/snap-r6-joint-share/r6_joint_share.json,5356,4793b3e75191cbbaeff548adf9c62d58848cd83e633d24d28a08a8ef1457f597,not_recorded
snap-r6-joint-share-c,research/outputs/snap-r6-joint-share-c/r6_joint_share_c.json,3546,925f0f6d2fd3f0d5df82ccf97f54a6b9e31cca303af3929acec306d9ad61f911,COMPLETE
snap-r6-leave-one-out,research/outputs/snap-r6-leave-one-out/r6_leave_one_out.json,86336,2d1d497a73f9eac42478ad2084b4c4ddcc5a408f88214d66b17f4ba693559988,not_recorded
snap-r6-leave-one-run,research/outputs/snap-r6-leave-one-run/r6_leave_one_run.json,3574,82384abbd1af8a8415ba3216db7c7c3e568b6b7ec3f1eb4c86a164ba61c73b29,COMPLETE
snap-r6-logscale-repair,research/outputs/snap-r6-logscale-repair/r6_logscale_repair.json,10055,36630c01b4d31840571bf04dbc3590e2bca32cb28dd83b4052f749ca646a5d24,COMPLETE
snap-r6-matched-a,research/outputs/snap-r6-matched-a/r6_matched_size.json,5949,8bb613700514a53fafe4a881821fa4b29929c0157470ddf26d2ac85b2087a2d9,not_recorded
snap-r6-matched-b,research/outputs/snap-r6-matched-b/r6_matched_size_recipe.json,5947,c0285d0cdb44d13c9d50ffe55c2f65ea9f928a2e331125d44321fb647e5aafb9,not_recorded
snap-r6-matched-variants,research/outputs/snap-r6-matched-variants/r6_matched_variants.json,9679,dbc52710e6d043e9aba01a97e15c30277f28cef14c3c345405f5c8f92d732412,not_recorded
snap-r6-mirror-power,research/outputs/snap-r6-mirror-power/r6_mirror_power.json,3710,cddbd1edf5d4ca1fcc5cd498b34b47a1f34f44275cef37a87d6b980ea89b2b14,COMPLETE
snap-r6-missing-acc,research/outputs/snap-r6-missing-acc/r6_missing_acc.json,8477,da1c59b6e5b311a3fd7036d8bc77cc5ec645a5fb84539022df389f5867c06a75,COMPLETE
snap-r6-missing-configs,research/outputs/snap-r6-missing-configs/r6_missing_configs.json,8290,7e79abd2186b9595b7750e4ae222e2b768109e8fa09aa4466de6b89814ca3f5b,COMPLETE
snap-r6-noise-level,research/outputs/snap-r6-noise-level/r6_noise_level.json,9275,faef54a7bad9e60fad03954396b8ec0665453cc58913f98b9ed540e8108c4595,COMPLETE
snap-r6-observed-intervals,research/outputs/snap-r6-observed-intervals/r6_observed_intervals.json,7786,8d2b9c4bd1e73b3d330aba5abe546d1c1d1d8f681996a8cdff17247f5fca45de,not_recorded
snap-r6-observed-truth,research/outputs/snap-r6-observed-truth/r6_observed_truth.json,21685,bfb35032b85035e6e7088c5db3e0fdfdcf9f91ba89594a9fb8ce7a74f0e237aa,COMPLETE
snap-r6-perm-exact,research/outputs/snap-r6-perm-exact/r6_perm_exact.json,3920,c740c1448208227a08908a851b2409626185e3bda8aac6ded26cee6a02e7810e,COMPLETE
snap-r6-perm-seeds,research/outputs/snap-r6-perm-seeds/r6_perm_seeds.json,5350,71cb1146e5300e4be385b27f6fad7851b8f35f450cc892196089bc6211e13259,not_recorded
snap-r6-power,research/outputs/snap-r6-power/r6_power.json,4979,bbc8d24631534888a6786b27f9626085a3376c84ac774ef48f97f2ca7d9253bc,COMPLETE
snap-r6-precision,research/outputs/snap-r6-precision/r6_precision.json,4756,bb1da9e62507a342eed910046805f7dba0242e527f8003502d7e855a05b02df9,not_recorded
snap-r6-precision-b,research/outputs/snap-r6-precision-b/r6_precision_b.json,8174,4664381e916c127089c88c6a6d4a3b70fd4d869a5c6410e9ce066005c885de7e,not_recorded
snap-r6-precision-c,research/outputs/snap-r6-precision-c/r6_precision_c.json,3390,3d030c4c5b3c03c0bbc85f34b24caf21324dd50ad98caf696d8bb7b200cb92fe,not_recorded
snap-r6-precision-d,research/outputs/snap-r6-precision-d/r6_precision_d.json,1990,61632fb6c6d3ca94418d29f51cffdcd2135af9fb7d2b5b09e46223f6a2d1a593,not_recorded
snap-r6-prepivot-sim,research/outputs/snap-r6-prepivot-sim/r6_prepivot_sim.json,4000,5dc8221b655d8de65b499bc1480b194842830ed404dc8f70e09eced75149d1eb,not_recorded
snap-r6-recipe-share,research/outputs/snap-r6-recipe-share/r6_recipe_share.json,3621,2a52f16d17667261b70b260c43fc9e8982cfcfa3e42f73d1897e1b0038100db9,not_recorded
snap-r6-recipe-shared-cov,research/outputs/snap-r6-recipe-shared-cov/r6_recipe_shared_cov.json,5700,d0f140c5130f922e7ba7571ddb9849bf35d0a340dbc875669a900b9b3d6b95c8,COMPLETE
snap-r6-record-check,research/outputs/snap-r6-record-check/r6_record_check.json,3391,29da90a555e10e3bfc89949effabb7c64abda9460bd094c4b74e1db580bbdc2a,not_recorded
snap-r6-record-check-b,research/outputs/snap-r6-record-check-b/r6_record_check_b.json,4905,de3ddc6630c6e7725bb409ea7293635ee2c39400c842a2662e0733346d535481,not_recorded
snap-r6-record-check-c,research/outputs/snap-r6-record-check-c/r6_record_check_c.json,3551,c13cfac8c42be23ff76b4efa9b946945f789d159fa2ed4b91d6a645459d7bf79,not_recorded
snap-r6-run-count-cov,research/outputs/snap-r6-run-count-cov/r6_run_count_cov.json,6422,b5ae02a1030bffde956652b71b933e9f6a06ee2b1b6c442948d35b2350336232,COMPLETE
snap-r6-share-power,research/outputs/snap-r6-share-power/r6_share_power.json,4494,e07eac1b2ff2dccc7ce411295f9779400b5192b395b530c0769a1ae087db6516,COMPLETE
snap-r6-shared-fit,research/outputs/snap-r6-shared-fit/r6_shared_fit.json,5528,bdae24ba2aabcd4615e14dbd57162aff6d9b60eb05f1a511cc7225242220bfa8,not_recorded
snap-r6-sharednoise,research/outputs/snap-r6-sharednoise/r6_sharednoise.json,7224,10b8d3f8793d02fde6bc65119267290fd1866aa407c49cc9c42d6b07f535472f,not_recorded
snap-r6-single-size,research/outputs/snap-r6-single-size/r6_single_size.json,7198,1419c4b913cc4a977d4896d7a83871f75deda167a9a078136dd78d1b72f91f49,COMPLETE
snap-r6-single-size-acc,research/outputs/snap-r6-single-size-acc/r6_single_size_acc.json,8437,05487950f04025b01892e2879c9b776d13d772d1590358ee82b33c27b7cba7ab,COMPLETE
snap-r6-size-count,research/outputs/snap-r6-size-count/r6_size_count.json,5921,8d0c326cff8c980d7f0a7421e929bc88cba9306db34af38e29bd5a7be349691c,COMPLETE
snap-r6-size-shared,research/outputs/snap-r6-size-shared/r6_size_shared.json,5537,52567eb3b9947981a34cfe0b2ccd4584176a40c3738306f5124a660ce0105688,not_recorded
snap-r6-size-shared-b,research/outputs/snap-r6-size-shared-b/r6_size_shared_b.json,4350,9e5e61757720c4aa6180a8b77f2eb7c4f16c1ea58d86bca780f74a1b79759c9d,COMPLETE
snap-r6-size-shared-low,research/outputs/snap-r6-size-shared-low/r6_size_shared_low.json,4283,d30dbabeb2bd3a1bfc4614352c18eaf0625de7b6b1843d70acd3f78da8daac2d,not_recorded
snap-r6-structured-precise,research/outputs/snap-r6-structured-precise/r6_structured_precise.json,9683,d0131e3a8775ea77d77bed4ec4e0dd58367ba71cca203c25e70d55c4c89e1a50,COMPLETE
snap-r6-structured-truth,research/outputs/snap-r6-structured-truth/r6_structured_truth.json,21828,3e05e6887580c94d45c440f6cb00ca43abdd6d33a1d90b1dc8a7a9dd59a67d10,COMPLETE
snap-r6-truth-sweep,research/outputs/snap-r6-truth-sweep/r6_truth_sweep.json,8324,4a4b657e9d622d8c37a1e80103a269ad920e23083086a674284e91bf842a14ae,COMPLETE
snap-r6-two-runs-only,research/outputs/snap-r6-two-runs-only/r6_two_runs_only.json,9571,5958c494fae468c3c71a10903914fab030aef93bfe039993b3845da9344f29bc,COMPLETE
snap-r6-twoway,research/outputs/snap-r6-twoway/r6_twoway.json,6189,ea45ef05007e6b2b14c997c46b93bad820fca45293ced314085ea5f72eef4b25,not_recorded
snap-r6-twoway-boot,research/outputs/snap-r6-twoway-boot/r6_twoway_boot.json,3818,fad8d7016afd4387df89a62e100eb72bebf903e9622d1828880f6fca5dd97a9d,not_recorded
snap-r6-twoway-cov,research/outputs/snap-r6-twoway-cov/r6_twoway_cov.json,3933,84207c60bb1ff65a5c25610517267d97ee23db21cc1e8c8a16bfa9455ff2a77d,COMPLETE
snap-r6-unequal-noise,research/outputs/snap-r6-unequal-noise/r6_unequal_noise.json,6785,2aa2022e79530e2a426552af2acea19aa97d4dd622d753d513c49d6df26417b4,COMPLETE
snap-r6-variants,research/outputs/snap-r6-variants/r6_variants.json,7105,fba819535d7975637a3c9ab736d464ecfa1f66fe5688b1a548c769aa676c06d9,not_recorded
snap-r6-variants-b,research/outputs/snap-r6-variants-b/r6_variants_b.json,12158,765168c38142a5afad0a439fa174b7ed2aef757e2f3af0a3ab16496fdab5140b,not_recorded
snap-r6-variants-c,research/outputs/snap-r6-variants-c/r6_variants_c.json,7985,09dace883906f1b5eca6f997969bc49c3c47f418103a347e82469a304862edc2,not_recorded
snap-r6-webb-weights,research/outputs/snap-r6-webb-weights/r6_webb_weights.json,6907,e44a4776ca3baec1a5092dba24991b23f6894cb5d292391ffd6f2b2043c03ce7,COMPLETE
snap-r6-weights,research/outputs/snap-r6-weights/r6_weights.json,4944,376377f5682f614fbbfaa4d821190aad8183f5da3d54ab28c1e5eed35c27aa77,not_recorded
snap-r7-availability,research/outputs/snap-r7-availability/r7_availability.json,47544,32fd69e41c7712e77192febf9ff6ca129c72c59311afc0965851c21466580172,COMPLETE
snap-r7-availability-recheck,research/outputs/snap-r7-availability-recheck/r7_availability_recheck.json,47007,3dcb0bee5d51349699fa9bc1988f6d97fba35a80bd2eb6acc85da3a595f2a675,COMPLETE
snap-r7-branch-index,research/outputs/snap-r7-branch-index/r7_branch_index.json,78068,3589dacb4fb86a756f01b06d880d155cda2d6df3ed35ca9fd4587d32842d04ea,not_recorded
snap-r7-crossfit,research/outputs/snap-r7-crossfit/r7_crossfit.json,15705,ff9e773a4926ae84bb59573567520677df80ed02401d9d5acd7b485856834591,not_recorded
snap-r7-crossfit-null,research/outputs/snap-r7-crossfit-null/r7_crossfit_null.json,8178,c1b0efba589bc6bfc63a3fda88f3769270861339733f9f77549c5de57dd5a9d1,not_recorded
snap-r7-proxy-audit,research/outputs/snap-r7-proxy-audit/r7_proxy_audit.json,23254,cb3f3e0c4be3924845e83b18fab1b020d31f0a108b1963f94385cf20f5be7313,not_recorded
snap-r7-proxy-null,research/outputs/snap-r7-proxy-null/r7_proxy_null.json,6943,fc61ca01ae241e33caf3dc503de79fb160118818b0c968dc80051966aab542fa,not_recorded
snap-r7-proxy-null2,research/outputs/snap-r7-proxy-null2/r7_proxy_null2.json,5229,643fe058189a4d56283ef3514e25ad3a2a710f332cbe045716d03faacee22cb9,not_recorded
snap-r7-verify,research/outputs/snap-r7-verify/r7_verify.json,15862,1c01e730c09c422152f42ea176220471f3bd05b4836f14a73191b2cd8f9c4482,COMPLETE
snap-r7-verify-1b,research/outputs/snap-r7-verify-1b/r7_verify_1b.json,19062,d124061b794f591f2fd81fac6766dd285c79a68a09927b429718fa9e80bd6564,COMPLETE
snap-r7-verify-b,research/outputs/snap-r7-verify-b/r7_verify_b.json,28965,7b25f99e83201b8eac349133dee0e8974647f5658671b8ff58409809c26239b4,COMPLETE
snap-r8-clipping,research/outputs/snap-r8-clipping/r8_clipping.json,13487,5553ca3025eda5113bc6d7f6f87499d2e8c76b51e0fec9016a309a39ddff434b,not_recorded
snap-r8-known-truth,research/outputs/snap-r8-known-truth/r8_known_truth.json,21717,2a920326141177d7b71dfed61ba866653c697ff0d49df283619d5ff055ae4579,not_recorded
snap-r8-paired-log,research/outputs/snap-r8-paired-log/r8_paired_log.json,22749,b2227cc85b26621a6808d6b9df650dc03d8f63555f6a6062d49d2084055c5a4b,not_recorded
snap-r8-prediction,research/outputs/snap-r8-prediction/SNAP/C01_accuracy/manifest.json,4745,7e8a30f3c08c463e5dc1be8bbb2107a3ddaa36d553a28471c63449e3873cdd49,not_recorded
snap-r8-prediction,research/outputs/snap-r8-prediction/SNAP/C01_accuracy/result.json,1189632,14c223cb2ab278c2918f299f906af7f678bd01a0c005ae6fa5ae99b413309519,not_recorded
snap-r8-prediction,research/outputs/snap-r8-prediction/SNAP/C01_margin/manifest.json,4740,e591948db15acf00b21185c117672ca4e81103423728b3aef7ffe239a6c13ee3,not_recorded
snap-r8-prediction,research/outputs/snap-r8-prediction/SNAP/C01_margin/result.json,1189632,abb924422a7c25898bd0fa1e95e98b0be46edc1288e1200afa71c6f7ab594756,not_recorded
snap-r8-prediction,research/outputs/snap-r8-prediction/SNAP/C07_accuracy/manifest.json,4715,9575a0f40814600c10038af5edd6a477fc77abf1f868dd722048c4dad0a3e29d,not_recorded
snap-r8-prediction,research/outputs/snap-r8-prediction/SNAP/C07_accuracy/result.json,181918,4ed54c35c8cd79a36924497c226c4319152770880ce96eef3ae0c160a2dac9ac,not_recorded
snap-r8-prediction,research/outputs/snap-r8-prediction/SNAP/C07_margin/manifest.json,4709,eeb909f32703f9e629a4747796ae05397eea7813b1d636cbc34ae8397e0640ec,not_recorded
snap-r8-prediction,research/outputs/snap-r8-prediction/SNAP/C07_margin/result.json,181843,6dcaa5f76093fec13cabf8afb70492a13c3a40a47a87d0ef8d987824e0d200ea,not_recorded
snap-r8-prediction,research/outputs/snap-r8-prediction/SNAP/C08_accuracy/manifest.json,4456,d7d8b1471a5929f009a7f21a38c3f0f39ee90ea242d745882270ec2edd1ec451,not_recorded
snap-r8-prediction,research/outputs/snap-r8-prediction/SNAP/C08_accuracy/result.json,938439,c86316721679cc0d041a4aaa603aec3a4f66754e8a6af781cf05a4c77bbb610b,not_recorded
snap-r8-prediction,research/outputs/snap-r8-prediction/SNAP/C08_margin/manifest.json,4452,1b4f038e9d0f3d4b23d6077ec5aa0f5ed10d36bf8517e3fc168c26f2af4a893b,not_recorded
snap-r8-prediction,research/outputs/snap-r8-prediction/SNAP/C08_margin/result.json,942066,3e8186b86d4e20aa9049b2c222143684ef0de420b13ab0bfb7cf8f9c8510e375,not_recorded
snap-r8-prediction,research/outputs/snap-r8-prediction/SNAP/pairs_accuracy.json,591010,544e0fc38748676ea4f041d1f0eb06f20094aa533c1fa73c3c06fba6ef9b561c,not_recorded
snap-r8-prediction,research/outputs/snap-r8-prediction/SNAP/pairs_margin.json,590105,e86b6eb77cb9235ee73f204fd2c2c44937ea792d908db16cd45eb0042548815c,not_recorded
snap-r8-prediction,research/outputs/snap-r8-prediction/configs/C01_accuracy.json,167,08b8b744583a8474ae4c620caa26e944fddded6795b945875a370e314272a3da,not_recorded
snap-r8-prediction,research/outputs/snap-r8-prediction/configs/C01_margin.json,165,2c1d19d4abcd5b037239fa4f871bfbd4816e9d7619f034d6ad5545bd2ac79568,not_recorded
snap-r8-prediction,research/outputs/snap-r8-prediction/configs/C07_accuracy.json,219,c0bb09e34c070a271c16803f8779bbc7a6d1ae3c1ba2f53d4a1f92f67322b632,not_recorded
snap-r8-prediction,research/outputs/snap-r8-prediction/configs/C07_margin.json,217,2507ffcc89a86437b3dacc8179a59db65175bcf210b2232727419b631121a54a,not_recorded
snap-r8-prediction,research/outputs/snap-r8-prediction/configs/C08_accuracy.json,103,6e0e9776234525a6aac2f292da1d1e9bfea1e1d53033b2bfe7c2becadcd56276,not_recorded
snap-r8-prediction,research/outputs/snap-r8-prediction/configs/C08_margin.json,101,e9a53ed102a93adf3e2a52c3389face49c17da7f2eeb95bd2911b9bbf27ccfc9,not_recorded
snap-r8-prediction,research/outputs/snap-r8-prediction/datasets/full/accuracy/scores.json,2111435,43afcf470bd54303b5de191afebf8fa8e19de4f662b7bb2b5128fa53d5efa71a,not_recorded
snap-r8-prediction,research/outputs/snap-r8-prediction/datasets/full/adapter_summary.json,457,1895805d2b54183a0235bc11c142f32c58c5a7a59576ea6498b9a511bfdc6712,not_recorded
snap-r8-prediction,research/outputs/snap-r8-prediction/datasets/full/margin/scores.json,2111433,0b6826e702f4e708815e77820a7f2d2de03ec0e2444eb9b8d8fa22d54695f6ef,not_recorded
